EntryID,Name,CreatedAt
1_41jm34jg,"German Live Tutorial Room 2017-04-10 (8.56AM) - Cohort 2",1494935660
1_jal4dfqv,"SKE Virtual Induction (All Languages) 2017-04-08 (10.38AM) - Cohort 4",1494935896
1_sk5lm7um,"SKE Online Induction 2017-04-08 (10.04AM) - Cohort 4",1494935896
1_rnz9twhm,"Computing (Secondary) - Live Tutorial Room 2017-04-06 (7.47PM) - Cohort 2",1494935897
1_kq92iwm0,"Primary Mathematics Live Tutorial Room 2017-04-06 (7.04PM) - Cohort 2",1494935897
1_7dxs1czx,"French Live Tutorial Room (Jim Hillier's Groups) 2017-04-06 (6.45PM) - Cohort 2",1494935897
1_c84hvxho,"French Live Tutorial Room (Jim Hillier's Groups) 2017-04-05 (6.35PM) - Cohort 3",1494936203
1_14pxhfap,"Computing (Secondary) - Live Tutorial Room 2017-04-05 (7.10PM) - Cohort 3",1494936204
1_0kscuxbg,"Physics Live Tutorial Room 2017-04-05 (6.16PM) - Cohorts 1 & 3",1494936205
1_y2xdcxor,"Chemistry Live Tutorial Room 2017-04-05 (6.23PM) - Cohorts 1 & 3",1494936205
1_bog3zh1v,"French Live Tutorial Room (Annie Deakin's Groups) 2017-04-05 (05.48PM) - Cohorts 2 & 3",1494936205
1_sputijzx,"Primary Mathematics Live Tutorial Room 2017-04-04 (7.25PM). - Cohort 3",1494936425
1_pg3u0lzb,"German Live Tutorial Room 2017-04-04 (7.22PM) - Cohort 2",1494936426
1_aqa7uazn,"Spanish Live Tutorial Room 2017-04-04 (4.40PM) - Cohort 3",1494936426
1_vxt1hrsi,"Maths Live Tutorial Room 2017-04-03 (6.32PM) - Cohorts 1 & 2",1494936427
1_hpy3spxx,kerri.MOV,1494937970

1_ce0cyrsd,"kerri 2.MOV",1494938027
1_auk7ktmr,"needle criothyrdiodotomy",1494938171
1_hi3klnub,"Needle Therentesis",1494938223
1_h5yebatr,Wildlife,1494940962
1_pwedz3l7,"Cannulation SPA Video - Second Attempt",1494941204
1_2t57jubs,"Screen Capture - 2017 May 16 02:29:09",1494941459
1_hor3ttml,GEDV0002,1494941840
1_uss67v05,"Screen Capture - 2017 May 16 02:29:09 - Quiz",1494941882
1_jif1qqkm,"Needle Thoracentesis",1494942098
1_zruzwwfe,"cannulation SPA 1",1494946982
1_rqs8zlg7,"Needle Thoracocentesis",1494951217
1_oqprm9t7,"Needle Cricothyroidotomy",1494953805
1_nj16spi8,"Ezio SPA1",1494970504
1_ihfsoqa8,"OCOSOF Future Learning",1494991450
1_4wvlk09u,"Bethany Chandler",1495009778
1_jwhc6nn5,"Bethany Chandler",1495009947
1_twibt1f9,trim.2E325B1B-E464-4764-961C-77927B9E956B.MOV,1495015935
1_711i40ra,trim.8890EC71-5B68-459E-83EB-4AA9827325A4,1495016187
1_sp84d6jh,chrome,1495020047
1_2rbur97n,"Needle Cricothyroidotomy",1495049625
1_3sc1tgcl,"Needle Thoracentesis",1495050280
1_rdt5mltm,"Sim Suite Resus",1495092105
1_zmzopvfl,"Turnitin quick start for Sarah Gubbins - 18th May 2017",1495098033
1_ibm6g2my,"DIY BAKING- CHRISTMAS PANETTONE.mp4",1495098605
1_aghfxbs4,"Adding a kaltura video into your blog.",1495099488
1_jbgl0x7a,"Chris coming Home",1495104419
1_83moxtm6,"Needle Cricothyrotomy",1495105256
1_ei44403d,"Intraosseous Access ",1495106821
1_rbhp90vp,"Needle Cricothyroidotomy ",1495110495
1_sjqxmyt9,"Needle Thoracentisis",1495111301
1_zwn2bfc0,"Needle Cric",1495113491
1_30wygnoe,NT,1495113564
1_fg3byg03,Mabel,1495120961
1_1nzj0c0n,Sarah,1495122659
1_e28rh7bg,Paa,1495123181
1_iyu9lnuu,Bobby,1495125058
1_abltcqpp,"01. Beneath",1495134324
1_xtn948dl,"02. Deciever",1495134403
1_gt4f7pxu,"03. Wash away your Sins",1495134499
1_7le571mj,"04. Soli",1495134597
1_iphrsuao,"06. Destruction on our Streets",1495134599
1_k7qa8ph5,"05. Rift",1495134605
1_twc2e1rt,Cannulation,1495182683
1_w5ysez1q,IO,1495183289
1_0ats082f,"SPA Cannulation - Mary Cutts",1495186485
1_98vyip3i,"How to rename content area in Blackboard",1495186615
1_rdxtiaqi,GEDV0004,1495187992
1_xgbfe7xh,"Finding library information - Clipped by Catherine Sherwood",1495188223
1_etxyop4c,GEDV0007,1495188264
1_ud2csjv8,"Finding library information (clipped version)",1495189128
1_k6b0qqwb,"Florence Needle Cricothyrotomy",1495206054
1_padi2cu8,"Florence Needle Thoracentesis ",1495206541
1_g1hoy3k9,"ALS practice",1495207836
1_qxws7523,"als practice 2 - Quiz - Quiz - Quiz",1495207962
1_ijrc66ie,GEDV0002,1495207969
1_b0p2td5s,GEDV0002.MOV,1495208125
1_wm6tf1hq,"Needle Cricothyroidotomy ",1495279909
1_xqh2bkos,"Needle Thoracentesis ",1495281020
1_1x3duwsp,IV,1495281766
1_aokgvn83,20170521_140709[1],1495374753
1_v74yrmeq,IMG_9910[1].MOV,1495376907
1_8w7amg99,trim.B5778CE9-18B2-44B6-AE29-3BED47135093,1495397220
1_bnopv72b,"IO SPA",1495400606
1_0d965cyl,"primary survey SPA",1495400920
1_1atldcur,intubation,1495401147
1_mgb85zae,"SPA EZIO - Mary Cutts",1495402583
1_64inrtul,"Cannulation SPA",1495408942
1_o2gti8sz,"IO SPA",1495409414
1_uaf54vqu,test-winsecurity,1495442663
1_nnnfb4rf,"Micro-Learning Slide",1495448147
1_01w4efub,"Micro-Learning Slide for Canterbury TELs",1495451825
1_mn6cm3u8,"Needle chest decompression",1495482427
1_4486u9t9,video-1494945927.mp4,1495489875
1_pj2vzccs,video-1494945842.mp4,1495490104
1_abcf8jou,Shannon,1495530369
1_n8ibbhxo,"Shannon needle cric",1495531225
1_u3gwmf7y,GEDV0004.MOV,1495533638
1_4kfw2dok,"Michelle Intubation.MOV",1495533967
1_wjos4tix,"Rebecca Scullion New Intubation",1495534894
1_9sjux2gp,"Jas Intubation.MOV",1495535449
1_yv0zigkh,"Paeds ALS",1495545250
1_hmza5lr9,"Cricothyroidotomy Bradley Robinson",1495550569
1_1mkefvme,"2016-09-19 Gideon Arulmani guest Lecture 3.MP4",1495550929
1_o849jlwc,"Needle Cricothyroidotomy",1495551045
1_5iinaa2m,"2016-09-19 Gideon Arulmani guest Lecture 001.MP4",1495551103
1_fkb0h14g,"2016-09-19 Gideon Arulmani guest Lecture 002.MP4",1495551108
1_clyy4gpi,"Needle Thoracocentesis",1495551241
1_5yb88d92,"Thoracocentesis Bradley Robinson",1495552646
1_sfgw5a2g,"BEST Primary Survey",1495555120
1_drgx1xo1,"Primary Survey Bradley Robinson.mp4",1495555936
1_qafka8ry,"BEST Cannulation",1495563244
1_bmsomzkz,"Intubation Bradley Robinson.mp4",1495565093
1_6p0nbkxr,"Secret Communication Codes",1495573887
1_qn0vyyfy,"Needle Cricothyroidotomy ",1495612468
1_f0sy9r5p,"Needle Thoracentesis ",1495612528
1_angga3aj,"Video Group 1 Cognitive and Learning Mel & Dan A",1495615388
1_v0bqf52w,"Video Group 1 Cognitive and Learning Mel & Dan B",1495615490
1_dpqgxqkn,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie presentation B",1495615559
1_4d7uhicj,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie presentation",1495615600
1_eam1a6th,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie presentation C",1495615639
1_zjqqtew8,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie Practical A",1495615686
1_ibs9a375,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie Practical B",1495615710
1_xvurzhz4,"Video Group 2 Sensory and Physical Impairments Matt, Greg and Vinnie Practical C",1495615749
1_5yl59hjp,"DIY BAKING- CHRISTMAS PANETTONE.mp4 - Quiz",1495618013
1_8w5v4lrd,Intubation,1495627615
1_1qtp8yeo,"DIY BAKING- CHRISTMAS PANETTONE (1)",1495636970
1_uvcnyb0d,"DIY BAKING- CHRISTMAS PANETTONE (1).mp4",1495636988
1_8z6qrwg1,"DIY BAKING - CHRISTMAS PANETTONE",1495636989
1_fic2u3pp,"DIY BAKING- CHRISTMAS PANETTONE (1)",1495636990
1_wtzz5g6m,"My DIY BAKING- CHRISTMAS PANETTONE",1495636991
1_4dkdgdh8,"DIY BAKING- CHRISTMAS PANETTONE (1)_Kaltura",1495636995
1_kmfmrg97,"DIY BAKING- CHRISTMAS PANETTONE (1)",1495636995
1_gdznmjg3,"DIY BAKING- CHRISTMAS PANETTONE (1)",1495636996
1_2yol686y,"DIY BAKING- CHRISTMAS PANETTONE MD",1495637005
1_4o1wf3lt,"DIY BAKING- CHRISTMAS PANETTONE (1)",1495637006
1_m778amkv,"Christmas baking",1495637007
1_b14tawkj," diy panetonne",1495637012
1_9lrmp6s0,"DIY BAKING- CHRISTMAS PANETTONE -love panettone",1495637014
1_9hmelrjd,"My DIY BAKING- CHRISTMAS PANETTONE - Quiz",1495637126
1_ipx88swg,"A Short Film About Puffins.m4v - Quiz",1495637148
1_jhewqv8c,"DIY BAKING- CHRISTMAS PANETTONE with quiz",1495637514
1_9enns52a,"XMAS Baking  Quiz",1495637535
1_b3949ymq,"DIY BAKING- CHRISTMAS PANETTONE (1) - Quiz",1495637592
1_ojvjgkni,"DIY BAKING - CHRISTMAS PANETTONE - Quiz",1495637604
1_w69khixs,"DIY BAKING- CHRISTMAS PANETTONE MD - Quiz",1495637604
1_iifmxh1u,"Christmas baking - Quiz",1495637605
1_vmnwkqwz,"DIY BAKING- CHRISTMAS PANETTONE (1) - Quiz",1495637608
1_2injcjtw,"Christmas cakes - Quiz",1495637614
1_bxmpusns,"DIY BAKING- CHRISTMAS PANETTONE (1)_Kaltura - Quiz",1495637649
1_34mxbwo5,"DIY BAKING- CHRISTMAS PANETTONE -love panettone - Quiz",1495637664
1_errsnkhd,"DIY BAKING- CHRISTMAS PANETTONE (1).mp4 - Quiz",1495637673
1_li0sf2my,"DIY BAKING- CHRISTMAS PANETTONE (1).mp4 - Quiz",1495637675
1_pgndu083,"DIY BAKING- CHRISTMAS PANETTONE (1) - Quiz",1495637748
1_25qghyys,"DIY BAKING- CHRISTMAS PANETTONE (1) (1).mp4",1495637820
1_n7px62i7,"Christmas Baking Quiz",1495638033
1_v1k9ipbu,"Lexis 1 Word formation",1495639807
1_r6oyxvvz,"Lexis 1 Word formation - Quiz",1495639985
1_td4fw55t,"Itubation re-submisson.MOV",1495649279
1_08jt2f3l,"Jude Currivan.WMA",1495650740
1_eghh8ij6,GEDV0002,1495717093
1_4c33hyho,Jessica_Utting_Presentation,1495722642
1_3218k5c8,"PRIMARY SURVEY",1495997704
1_aegu6l82,"BLOOD PRESSURE",1496003890
1_y965cd1o,"Student - Downloading Digital receipt, originality report and Feedback",1496136573
1_ngtygkf3,"Blackboard - Downloading the marks from the Grade Centre",1496136882
1_1wsxojtd,"Course Statistics - Performance Dashboard",1496137804
1_4usb0f32,"Blackboard - Course Statistics Reports",1496138183
1_mabewsf3,"Blackboard - download grade centre feedback",1496139309
1_jesyl8az,"Blackboard - Downloading Discussion Board contributions",1496139870
1_sve790lg,"Blackboard - Export files and other content",1496140255
1_tnxlbfnk,trim.2ED5D065-A830-4B18-BA21-60B5B979D861.MOV,1496149036
1_uzi54thd,trim.6755ED87-B6FF-4BD1-81FF-A6E7E34721C0,1496149401
1_1yfo0nyt,"Powerpoint to PDF and Show",1496149715
1_wv1u4976,tubing,1496150981
1_qcnyb29c,"Ash _ Matt",1496153344
1_p2mq1w3g,GEDV0008,1496154235
1_kirooi15,GEDV0011,1496154715
1_2eakve98,"Flippin Research Methods",1496155661
1_ia30sjs5,"Advanced Life Support SPA video Tim Bentley 30-MAY--2017",1496175206
1_w3f6ybj6,"Needle Cricothyroidotomy SPA Video Tim Bentley 30-MAY-2017",1496175642
1_msx27a5o,"Needle Thoracentisis SPA Tim Bentley 22-MAY-2017",1496175957
1_67536j85,"microteach kerr 3",1496178493
1_mrdz5ax4,"microteach kerr2",1496178603
1_nb5ggyex,"mircroteach tutton 3",1496178665
1_fwhklu3j,"microteach smith",1496178676
1_5ohav5po,"microteach tutton 2",1496178722
1_visqmdpi,"microteach tutton",1496178725
1_2ic6wxgk,"micro teach Kerr",1496178779
1_0fypdfcf,"microteach Bheki",1496178789
1_46f6jrn2,"microteach rizmie2",1496178808
1_op9pv99u,"microteach Rizmie",1496178834
1_iwuep9gb,"best Laura",1496178923
1_7x9mxtkb,"best hahner 3",1496178967
1_powawery,"best hahner 2",1496178975
1_qlvopmap,"best hahner",1496178995
1_u13xeaxy,"best allen",1496179003
1_j9h1ough,"best vicky",1496179025
1_96p7jovp,"best sutton",1496179032
1_zxsyoyaj,"best natasha",1496179050
1_4yz7nffv,"best voutsinou",1496179059
1_8uc8ev9r,"best barratt",1496179078
1_fuhxjcy4,"best ferron",1496179098
1_ycee4h70,"best harrison",1496179106
1_6gquxbvy,"best kumar",1496179124
1_56e6my3m,"best stpehens 2",1496179148
1_s1v6vi4i,"best cherry",1496179153
1_yk61mw12,"best domonique",1496179168
1_p73q8n7k,"best sarah",1496179186
1_ely8pjyp,"best Stephens",1496179207
1_mxje0lq7,"best regan",1496179213
1_gmq5u2ax,"best lightowler",1496179228
1_9qp6t9eu,"UAT testing student",1496227225
1_wd96mlar,"UAT testing student - Clipped by Dunn Cistest",1496227380
1_g7vgwhn1,"Instructor test for screencasting",1496228391
1_0kondm7h,"student capture",1496228616
1_y41ticsc,"Instructor test for screencasting - Clipped by Sam Lteutest",1496228748
1_lil0ivaf,"student capture - Clipped by Dunn Cistest",1496228788
1_cd46rca4,"Blood pressure ",1496246377
1_b5uqimdu,"Florence Intubation II",1496247511
1_l4uf80tg,"NEW INTUBATION",1496255508
1_340qchi5,Bp,1496263355
1_kmrqwr22,"Intubation 2 Paige Webb",1496264206
1_ehsnols7,"Primary survey",1496264497
1_bpvkpum4,"Downloading list of grades from the Grade Centre",1496306757
1_j33yu2fl,"Downloading feedback given to students on a course wiki",1496306966
1_1xwk0x0l,"Exporting and archiving files and other content",1496307607
1_l98utsjb,"Downloading course statistics course reports",1496308721
1_3yx5ybsx,"Downloading Discussion Board contributions",1496311005
1_zcoo6k8i,"Downloading Blog, Journal or Wiki contributions",1496311151
1_1u7ga1s1,"Downloading and archiving students scripts and the feedback from Turnitin",1496311649
1_kx8wfh1k,"Downloading students Originality report from Turnitin",1496312032
1_1yj7uu15,"Downloading and archiving Turnitin Assignment grade details using Export",1496312379
1_k61697zn,"End of year basic housekeeping",1496313699
1_kqzrpsxv,Wildlife.wmv,1496314521
1_zwntnjc7,Wildlife,1496314867
1_wapcg9gj,"Downloading course statistics performance dashboard",1496325437
1_aokvyoze,"Primary survey ",1496391740
1_7ruut8wx,"blood pressure",1496392005
1_by8whnmv,"Airways- OPA and NPA",1496397477
1_472ew1w0,"Airway Management OPA and NPA ",1496397855
1_f2okxzwp,"Blood Pressure SPA",1496398183
1_3sqcjtkg,"Primary Survey SPA",1496398242
1_kh1uuwx2,"Primary Survey",1496401025
1_ms9kmxe2,"Hannah Knight A17 - Manual Blood Pressure",1496401749
1_axvj8yz6,"OP Airway",1496401977
1_61e0psrn,"NP Airway Insertion",1496402427
1_wtbqrqbv,"Cardic arrest and defilblaiter rhythm",1496402620
1_6tk9llka,BLS,1496403040
1_8ft88hsp,"BLS - Hannah Knight",1496413382
1_0jmkqncv,"Morgan Mcgrath - BLS",1496418119
1_ovkfdnmp,"Morgan Mcgrath NP Insertion",1496418185
1_qfp48a86,"Morgan McgrathOP Insertion",1496418240
1_50s73k6v,"Oropharyngeal airway",1496424447
1_altbuonb,"NP airway.MOV",1496424870
1_x97lfjti,"Nasopharyngeal airway",1496424940
1_u5ug20de,"Basic Life Support",1496425648
1_k17gob8c,"SKE Virtual Induction (All Languages) 2017-06-03 (1.00PM) - Cohort 6",1496501487
1_2dx8iyu4,"Nasopharyngeal Airway Insertion",1496512961
1_1cbksrqv,"Oropharyngeal Airway Insertion",1496515630
1_gw2rf9ss,"Basic Life Support",1496516557
1_n5tjlpum,"Mary Cutts SPA ALS",1496601499
1_5o35xhcq,trim.593EE074-A789-45E5-9B2D-3005F4BACD85,1496615891
1_ykryfxt5,recording_1.mp4,1496653233
1_qy7lqtl6,"SKE Online Induction 2017-06-03 (11:00AM) - Cohort 6",1496657126
1_s5qpwl2f,"SKe video test in new format",1496657474
1_vpmai06b,SCIENTIFIC_REPORT_ASSESSMENT_BRIEF,1496658985
1_tscopaqv,SCIENTIFIC_REPORT_ASSESSMENT_BRIEF,1496659225
1_sy2f68u4,SCIENTIFIC_REPORT_ASSESSMENT_BRIEF,1496659352
1_bk2f5t40,"Audio - 2017 Jun 05 11:44:38",1496659506
1_ssmbzhf2,"Screen Capture - 2017 Jun 05 11:46:28",1496659639
1_b42l6i22,"UAT testing video - Quiz",1496659760
1_dckzvt5i,trim.EB9B073A-D022-4F14-8CFA-0CEE8249BF6D,1496659993
1_17rnrf36,"Henry Satchell A17 basic life support",1496662272
1_3xq583jp,"Op airway management ",1496662941
1_t0h8un6m,"NP airway management ",1496663173
1_f0l45utd,"Henry Satchell A17 OP airway",1496664316
1_t1l1w4h7,"Henry Satchell A17 - NP Airway ",1496665046
1_savangl5,"BLS video - Charlotte Muffitt",1496668300
1_y30va307,"Manual Blood Pressure",1496670213
1_b8avkc3s,"OP Airway",1496670616
1_u3xggfwq,"BLS with Manual Defib",1496670842
1_o2jo8et9,"NP Airway",1496671192
1_9miq9t8t,"OP Airway",1496671368
1_33xzberm,"NP Airway",1496671473
1_7xbiuhdc,BLS,1496672010
1_z8uryyfa,"Lauren Brown OP airways",1496673484
1_n6unt5te,"Lauren Brown NP Airways",1496673828
1_nv5j584q,"Joe Scott - OP Airway Insertion",1496673850
1_csxv2ot4,"Lauren Brown NP Airways",1496673894
1_1b0e9v64,"Hans Draper BLS",1496673967
1_1ukb2c2p,"Ryan Goring NP",1496674074
1_1gr7wizk,"Lauren Brown CPR",1496674162
1_p8fh0pul,"Lauren Brown CPR",1496674206
1_9llc65z5,"Joe Scott - BLS",1496674239
1_m127e5wn,"Joe Scott - NP Airway Insertion",1496674269
1_ihrywa86,RGOP,1496674563
1_0ix4kd02,"Computing (Secondary) - Live Tutorial Room 2017-05-31 (6.41PM) - Cohort 3",1496674588
1_2pvingfn,"French Live Tutorial Room (Jim Hillier's Group) 2017-05-31 (6.35PM) - Cohort 4",1496674588
1_ta51bulr,"Chemistry Live Tutorial Room 2017-05-31 (7.25PM) - Cohorts 4 and 5",1496674588
1_1r88djza,"Primary Mathematics Live Tutorial Room 2017-05-31 (5.34PM) - Cohort 4",1496674588
1_5oaslghp,"Chemistry Live Tutorial Room 2017-05-31 (6.27PM) - Cohort 3",1496674588
1_i2xnf3su,RGCPR,1496674895
1_nynhfkdq,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-31 (4.55PM) - Cohorts 4,5 and 6",1496675094
1_2ouzyn8v,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-30 (7.54PM) - Cohort 5",1496675094
1_1ieof87z,"Primary Mathematics Live Tutorial Room 2017-05-30 (6.52PM) - Cohort 5",1496675094
1_ag022g33,"Spanish Live Tutorial Room 2017-05-30 (5.34PM) - Cohort 4",1496675094
1_81fao69e,"Maths Live Tutorial Room 2017-05-30 (6.50PM) - Cohorts 3 & 4",1496675094
1_z28qt7rr,"Hans Draper OP",1496675190
1_oz8nm8cp,"Primary Mathematics Live Tutorial Room 2017-05-30 (5.12PM) - Cohort 4",1496675321
1_0rjkviru,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-30 (3.58PM) - Cohort 5",1496675322
1_6u407zeh,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-29 (7.58PM) - Cohort 4",1496675322
1_ycqjisdf,"Spanish Live Tutorial Room 2017-05-29 (6.21PM) - Cohort 5",1496675322
1_jje2ht7n,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-28 (9.20AM) - Cohort 5",1496675322
1_1ucm1ktv,"Spanish Live Tutorial Room 2017-05-26 (5.27PM) - Cohort 4",1496675576
1_gc5vqjme,"Spanish Live Tutorial Room 2017-05-25 (7.41PM) - Cohort 5",1496675576
1_r2mo8hf4,"Primary Mathematics Live Tutorial Room 2017-05-25 (6.42PM) - Cohort 4",1496675577
1_sk8d97vy,"Computing (Secondary) - Live Tutorial Room 2017-05-25 (6.46PM) - Cohort 4",1496675578
1_wjrujpuf,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-25 (6.43PM) - Cohort 2",1496675580
1_qp04hc8p,"Hans Draper NP",1496675814
1_gxzvxf09,"Physics Live Tutorial Room 2017-05-25 (6.02PM) - Cohorts 4 & 5",1496675875
1_aoe28y4m,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-24 (6.17PM) - Cohorts 4 and 3",1496675876
1_0jkguj0q,"Computing (Secondary) - Live Tutorial Room 2017-05-24 (6.02PM) - Cohort 2",1496675876
1_0h8vafsb,"Chemistry Live Tutorial Room 2017-05-24 (6.20PM) - Cohorts 1 & 3",1496675877
1_zdww7sdx,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-24 (4.16PM) - Cohort 2",1496675879
1_h95hr13m,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-23 (7.49PM) - Cohort 5",1496677168
1_mmicczeh,"German Live Tutorial Room 2017-05-23 (7.52PM) - Cohort 5",1496677169
1_yfijcd9i,"Primary Mathematics Live Tutorial Room 2017-05-23 (6.32PM) - Cohort 5",1496677169
1_bzfj0e1w,"Spanish Live Tutorial Room 2017-05-23 (6.20PM) - Cohorts 3 & 4",1496677169
1_92kyvre5,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-23 (4.12PM) - Cohort 5",1496677169
1_zlidgfk0,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-22 (7.52PM) - Cohort 4",1496677400
1_mcublrlj,"Spanish Live Tutorial Room 2017-05-22 (6.54PM) - Cohort 5",1496677401
1_l8bdenxx,"Computing (Secondary) - Live Tutorial Room 2017-05-18 (8.04PM) - Cohort 2",1496677402
1_vj6ykthp,"Primary Mathematics Live Tutorial Room 2017-05-18 (6.29PM) - Cohort 4",1496677402
1_hcbok56p,"Computing (Secondary) - Live Tutorial Room 2017-05-18 (6.41PM) - Cohort 4",1496677403
1_69hs7avf,"Physics Live Tutorial Room 2017-05-18 (6.08PM) - Cohorts 4 & 5",1496677624
1_lrkhupgv,"Spanish Live Tutorial Room 2017-05-17 (7.38PM) - Cohort 4",1496677625
1_8w0akvn9,"Chemistry Live Tutorial Room 2017-05-17 (7.21PM) - Cohorts 4 & 5",1496677625
1_uwahv2m5,"Computing (Secondary) - Live Tutorial Room 2017-05-17 (5.52PM) - Cohorts 1 & 3",1496677625
1_7sxa3clh,"Chemistry Live Tutorial Room 2017-05-17 (6.26PM) - Cohorts 1 & 3",1496677625
1_r8x0so7l,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-17 (4.35PM) - Cohorts 4 and 2&3",1496677851
1_ltegpzhy,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-16 (7.35PM) - Cohort 5",1496677852
1_5ju3lmtb,"German Live Tutorial Room 2017-05-16 (7.50PM) - Cohort 5",1496677852
1_7xgc5zi2,"Primary Mathematics Live Tutorial Room 2017-05-16 (6.26PM) - Cohort 5",1496677852
1_tu6kaqvf,"Spanish Live Tutorial Room 2017-05-16 (6.32PM) - Cohorts 3 and 4",1496677852
1_bzvf7ky1,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-16 (4.32PM) - Cohort 5",1496678230
1_3pnts67j,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-15 (7.54PM) - Cohort 4",1496678230
1_88bx90zu,"Maths Live Tutorial Room 2017-05-15 (6.39PM) - Cohorts 1 & 2",1496678231
1_x3tc56jn,"Spanish Live Tutorial Room 2017-05-15 (5.33PM) - Cohort 5",1496678231
1_twifm7vw,"German Live Tutorial Room 2017-05-15 (8.34AM) - Cohorts 4 & 5",1496678231
1_71hrv4qf,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-14 (9.50AM) - Cohort 5",1496678510
1_n8xqexzr,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-13 (8.48AM) - Cohort 4",1496678511
1_dcd9aid7,"Spanish Tutorial Room 2017-05-12 (5.54PM) - Cohort 4",1496678511
1_mia2gx5d,"Computing (Secondary) - Live Tutorial Room 2017-05-11 (8.05PM) - Cohort 2",1496678511
1_k7n3ge6j,"Spanish Live Tutorial Room 2017-05-11 (7.03PM) - Cohort 5",1496678511
1_tg9vu5qi,"Physics Live Tutorial Room 2017-05-11 (5.55PM) - Cohorts 4 & 5",1496678735
1_zfgu62cv,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-11 (6.44PM) - Cohort 2",1496678735
1_rajsis4a,"Computing (Secondary) - Live Tutorial Room 2017-05-11 (6.53PM) - Cohort 4",1496678735
1_xbeagkrl,"Spanish Live Tutorial Room 2017-05-11 (5.09PM) - Cohort 5",1496678736
1_k68ut6gq,"French Live Tutorial Room (Jim Hillier's Groups) 2017-05-10 (6.14PM) - Cohort 4",1496678736
1_g2lpq6ix,"German Live Tutorial Room 2017-05-10 (7.02PM) - Cohorts 4 and 5 ",1496679031
1_pbg8ag6u,"Maths Live Tutorial Room 2017-05-10 (6.51PM) - Cohort 5",1496679031
1_u0e8olec,"Computing (Secondary) - Live Tutorial Room 2017-05-10 (6.55PM) - Cohort 3",1496679031
1_nlu1mafq,"Chemistry Live Tutorial Room 2017-05-10 (6.21PM) - Cohorts 1 & 3",1496679031
1_5c1kxgyt,"French Live Tutorial Room (Annie Deakin's Groups) 2017-05-10 (4.42PM) - Cohorts 4, 2 & 3",1496679031
